student_id,age,gender,class_10_marks,class_12_marks,preferred_subjects,interests,skills,extracurriculars,career_engineer,career_artist,career_teacher,career_scientist,career_writer,career_entrepreneur,career_lawyer,career_doctor,career_designer,career_marketer,career_journalist,career_psychologist,career_photographer,career_developer,career_researcher
1680,22,Male,79.58,66.24,Computer Science,Psychology,"HTML, Creativity, Dancing, Rhythm",Photography Club,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1681,23,Male,63.47,57.75,History,Arts,"HTML, C++, Java, Communication",Science Fair,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1
1682,23,Male,57.06,61.73,Physics,Law,"Statistics, Creativity, Photoshop, Public Speaking, Voice Modulation, Instrument, Dancing",Media Club,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1683,21,Male,67.91,101.44,Biology,Law,"Python, Public Speaking, Communication, Dancing, Photography",Coding Club,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
1684,23,Male,69.74,80.13,Physics,Technology,"Machine Learning, Creativity, Public Speaking, Voice Modulation",Science Fair,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1685,17,Female,79.0,79.57,Physics,Economics,"CSS, Statistics, Public Speaking, Writing",Photo Walk,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1686,20,Other,74.23,63.66,Biology,Technology,"Sewing, Communication, Public Speaking",Newspaper,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
1687,18,Other,89.51,99.69,Biology,Arts,Dancing,Psych Club,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1688,21,Other,58.17,65.71,Biology,Law,"CSS, HTML, Statistics, CAD, Writing",Psych Club,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1689,18,Other,72.2,66.43,English,Medicine,"C++, Statistics, Java, Photoshop, Sewing, Communication, Photography, Acting",Newspaper,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1
1690,24,Other,80.06,69.26,Computer Science,Technology,"Statistics, Machine Learning, CAD, Voice Modulation, Rhythm, Singing",Photo Walk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1691,23,Other,96.65,92.29,Psychology,Technology,"Python, Creativity, CAD",Photography Club,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
1692,18,Male,77.13,90.32,Psychology,Finance,"Communication, Rhythm, Photography",Photography Club,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
1693,20,Male,86.06,71.23,History,Psychology,"Sewing, Communication, Photography",Media Club,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0
1694,21,Other,66.84,78.94,Biology,Arts,"Sewing, Photoshop",Peer Counseling,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1695,23,Female,83.62,79.67,Physics,Finance,Instrument,Psych Club,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1696,19,Other,59.23,68.37,English,Technology,"Statistics, Dancing",Coding Club,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1697,17,Female,74.26,77.09,Psychology,Medicine,"CSS, Photoshop, Sketching, Communication, Voice Modulation, Instrument, Photography",Peer Counseling,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
1698,17,Male,94.73,61.37,Computer Science,Education,"Statistics, CAD",Coding Club,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1699,19,Other,80.06,95.87,Political Science,Media,"Java, CAD, Writing, Public Speaking, Dancing",Coding Club,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1700,18,Other,97.71,73.15,Physics,Arts,"Python, Java, HTML, Sketching, Photoshop",Coding Club,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1701,20,Male,79.91,84.84,Psychology,Technology,"Python, Sewing, Creativity, Communication, Dancing",Peer Counseling,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
1702,18,Other,76.95,76.81,Computer Science,Law,"HTML, Statistics, Machine Learning, Writing, Communication, Dancing, Rhythm",Newspaper,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
1703,19,Male,79.36,47.61,Biology,Medicine,"Creativity, CAD, Voice Modulation, Communication",Peer Counseling,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1704,24,Other,81.82,79.51,Biology,Law,"CSS, Sketching, Sewing, Voice Modulation, Writing, Dancing, Singing",Coding Club,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1705,19,Other,72.78,102.56,Physics,Education,"CSS, HTML, Java, Sketching, Photoshop, Acting",Photo Walk,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1706,20,Female,68.25,73.16,Psychology,Law,"CSS, CAD, Writing, Communication, Rhythm, Instrument",Photo Walk,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1707,17,Female,94.92,68.02,History,Psychology,"HTML, CSS, C++, Voice Modulation, Singing",Psych Club,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1708,25,Male,69.5,76.24,Computer Science,Medicine,"CSS, C++, Sewing, Sketching, Public Speaking",Science Fair,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1709,25,Male,83.41,80.49,History,Economics,"Java, C++, HTML, Sketching, Creativity, Writing, Rhythm",Coding Club,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0
1710,25,Male,62.07,71.61,History,Medicine,"Creativity, CAD, Instrument",Photo Walk,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1711,18,Male,68.93,77.07,Psychology,Education,"Python, HTML, Machine Learning, Sewing, Writing, Voice Modulation, Instrument, Rhythm",Psych Club,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1712,25,Female,79.26,83.02,English,Media,"Python, Sewing, Creativity, Writing, Communication, Rhythm",Media Club,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0
1713,25,Other,57.24,90.77,Political Science,Psychology,"Sketching, CAD",Photography Club,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1714,19,Female,77.53,94.61,English,Finance,"Rhythm, Acting",Newspaper,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
1715,23,Male,79.44,91.22,English,Technology,"HTML, C++, Public Speaking, Voice Modulation",Newspaper,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1716,24,Other,79.67,94.15,History,Education,"CAD, Photoshop, Writing, Public Speaking, Instrument",Science Fair,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1717,23,Other,80.22,76.83,Math,Finance,"HTML, Photoshop",Media Club,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1718,21,Female,97.72,88.67,History,Medicine,"CAD, Public Speaking, Photography",Psych Club,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
1719,23,Female,80.74,62.68,Psychology,Medicine,"Java, Statistics, Python, Sketching, Voice Modulation, Communication",Newspaper,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1
1720,22,Female,62.12,81.51,Psychology,Arts,"Photoshop, Sketching",Psych Club,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1721,21,Female,76.46,70.63,Math,Medicine,"HTML, Statistics, Sewing, Public Speaking, Photography",Science Fair,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1722,20,Other,76.41,97.06,Physics,Law,"Communication, Voice Modulation",Psych Club,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1723,24,Male,81.95,64.31,Psychology,Medicine,"Java, Python, Writing, Voice Modulation, Instrument, Acting",Photo Walk,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1724,19,Other,73.88,68.34,Psychology,Economics,"Java, Machine Learning, Statistics, CAD, Sewing, Rhythm",Media Club,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1
1725,25,Other,71.12,73.04,Political Science,Law,"CSS, C++, Dancing, Rhythm",Photo Walk,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1726,19,Other,70.22,62.94,English,Arts,"Photoshop, Public Speaking, Communication, Photography",Photo Walk,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1727,18,Female,73.72,71.27,Biology,Finance,"Photoshop, Sketching, Writing, Acting",Photo Walk,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0
1728,24,Female,45.71,102.64,History,Psychology,"Machine Learning, Java, Creativity, Voice Modulation, Dancing, Rhythm",Peer Counseling,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
1729,18,Female,85.89,73.48,Biology,Law,"Java, C++, Machine Learning, Creativity, Photoshop, Communication, Photography",Photography Club,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1
1730,25,Male,75.19,63.94,Political Science,Technology,"HTML, Instrument, Dancing",Media Club,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1731,25,Other,91.96,100.77,Psychology,Education,"CSS, Statistics, Java, Photoshop, Sketching, Photography",Newspaper,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1
1732,24,Male,76.57,90.28,Math,Medicine,"C++, Photoshop, Sketching",Coding Club,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1733,24,Other,76.75,61.96,History,Education,"C++, Creativity, CAD, Writing, Voice Modulation, Photography, Singing",Photo Walk,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0
1734,22,Female,70.88,79.58,Computer Science,Technology,"Statistics, HTML, Photoshop, Voice Modulation, Communication, Acting, Instrument",Photography Club,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
1735,23,Other,70.45,75.38,Biology,Medicine,"Statistics, Creativity, Public Speaking, Communication, Acting, Rhythm",Peer Counseling,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1736,22,Male,74.09,77.03,Math,Finance,"Sewing, Sketching, Communication, Singing, Photography",Media Club,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
1737,20,Other,75.52,65.27,English,Arts,"Sewing, CAD, Public Speaking, Communication",Media Club,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1738,21,Female,67.83,62.58,History,Media,"CSS, C++, HTML, Public Speaking, Communication, Dancing",Photography Club,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1739,22,Other,84.78,52.73,Psychology,Media,,Media Club,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1740,24,Other,86.54,94.64,Computer Science,Media,"C++, Sewing, Creativity, Voice Modulation, Writing, Singing",Media Club,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1741,22,Other,71.98,46.76,History,Medicine,"Creativity, Voice Modulation",Photo Walk,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1742,25,Female,71.39,77.23,Biology,Economics,"Machine Learning, Photography, Rhythm",Psych Club,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1
1743,23,Other,64.89,71.82,Biology,Economics,"Statistics, CSS, Python, Sketching, Writing, Voice Modulation, Photography, Dancing",Peer Counseling,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1
1744,19,Male,90.3,85.98,Computer Science,Psychology,"C++, Java, CAD, Sewing, Communication, Writing, Singing",Newspaper,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
1745,22,Other,65.75,58.83,Math,Psychology,"Java, Statistics, CAD, Photoshop, Writing, Voice Modulation, Instrument, Photography",Newspaper,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1
1746,18,Male,71.73,75.44,Political Science,Media,"C++, Java, Statistics, Photoshop, Acting, Singing",Psych Club,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1
1747,17,Other,79.96,71.58,English,Media,Public Speaking,Media Club,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1748,19,Female,80.11,101.22,Political Science,Psychology,"Python, C++, CSS, Creativity, Voice Modulation",Peer Counseling,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1749,24,Male,83.16,77.42,Political Science,Law,"Java, Creativity, Writing, Public Speaking",Coding Club,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
1750,22,Other,73.17,73.72,English,Education,"Machine Learning, C++, Creativity, Rhythm, Acting",Media Club,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
1751,23,Male,86.81,70.47,Computer Science,Arts,"Statistics, Python, Public Speaking",Photo Walk,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1752,23,Other,75.45,78.61,Math,Arts,"HTML, Java, Statistics, Photography, Acting",Peer Counseling,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
1753,23,Female,69.98,61.53,Math,Law,"Java, CSS, Public Speaking, Singing",Peer Counseling,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1754,23,Male,78.23,77.27,Math,Economics,"Machine Learning, Java, Sewing, Public Speaking, Communication, Singing",Science Fair,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
1755,22,Male,80.0,71.6,Math,Technology,"HTML, Instrument",Newspaper,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1756,24,Female,87.21,67.48,Political Science,Education,"Sketching, Public Speaking, Communication",Psych Club,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
1757,25,Other,92.12,57.03,Political Science,Law,"CAD, Photoshop, Voice Modulation, Rhythm",Peer Counseling,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1758,17,Other,79.35,83.71,Psychology,Arts,"Statistics, C++, Machine Learning, Photoshop, Communication, Voice Modulation, Dancing, Acting",Photography Club,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1
1759,19,Female,67.04,83.09,Biology,Psychology,"Python, CAD, Photoshop, Rhythm",Photography Club,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0
1760,17,Male,87.8,51.4,History,Technology,"Java, CSS, HTML, Sketching, Communication, Public Speaking",Media Club,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0
1761,20,Female,80.03,48.08,History,Psychology,"Photoshop, Singing, Photography",Science Fair,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
1762,17,Other,65.34,97.55,Biology,Law,"Python, Java, CSS, Communication, Rhythm",Peer Counseling,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1763,19,Male,69.18,63.91,History,Economics,"Python, Photoshop, Sketching, Voice Modulation",Psych Club,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0
1764,17,Female,73.02,102.81,History,Economics,"CAD, Sketching, Instrument, Dancing",Newspaper,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0
1765,21,Female,56.68,65.38,Political Science,Media,"CAD, Sketching, Instrument, Dancing",Media Club,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1766,21,Other,89.97,100.29,Computer Science,Finance,"Machine Learning, Sketching, Voice Modulation, Writing",Science Fair,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1767,19,Female,73.97,63.13,Biology,Psychology,"Java, Photoshop, Communication",Photography Club,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
1768,23,Male,95.96,97.13,Biology,Media,"Voice Modulation, Acting, Singing",Newspaper,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1769,23,Male,81.79,68.25,Math,Psychology,"CSS, CAD, Communication, Writing",Newspaper,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1770,17,Male,74.51,76.08,English,Technology,"Machine Learning, Java, Python, Sketching, Creativity, Writing",Coding Club,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1
1771,22,Female,78.31,95.41,Computer Science,Law,Communication,Newspaper,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1772,22,Other,83.79,65.07,Math,Finance,"CSS, Photoshop",Science Fair,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1773,24,Male,88.76,81.76,Psychology,Economics,"CSS, Sewing, Photography, Acting",Media Club,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0
1774,18,Other,81.87,95.6,Physics,Psychology,"Python, Public Speaking, Rhythm, Acting",Psych Club,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1775,18,Female,63.88,77.57,Biology,Arts,"Statistics, Python, HTML, Sketching, Singing",Media Club,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
1776,19,Male,69.69,59.19,History,Medicine,"C++, Acting, Singing",Psych Club,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1777,19,Female,78.47,108.14,Psychology,Technology,"Writing, Public Speaking, Rhythm",Photography Club,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1778,24,Female,56.6,77.61,Psychology,Education,"Machine Learning, Public Speaking, Singing",Newspaper,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
1779,20,Male,81.41,79.48,Computer Science,Education,"CSS, C++, Statistics, Communication, Voice Modulation, Dancing",Media Club,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1780,22,Other,73.87,62.41,English,Economics,,Coding Club,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1781,18,Female,77.33,68.92,Biology,Arts,"Statistics, Machine Learning, C++, Sewing, CAD, Voice Modulation, Acting, Photography",Coding Club,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1
1782,23,Male,53.1,92.34,Political Science,Psychology,"Public Speaking, Communication, Rhythm",Coding Club,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1783,17,Other,84.58,78.62,Political Science,Psychology,"Photoshop, CAD, Communication",Media Club,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
1784,23,Female,77.29,90.89,Math,Finance,"HTML, Creativity, Sewing, Communication, Photography",Coding Club,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
1785,21,Other,77.24,88.85,Physics,Medicine,"Creativity, Photoshop, Photography, Acting",Science Fair,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
1786,22,Female,72.03,93.74,Physics,Arts,,Psych Club,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1787,20,Other,78.21,80.33,Computer Science,Arts,"C++, Python",Newspaper,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1788,17,Male,62.3,81.44,Math,Media,"Statistics, CAD, Communication, Singing, Photography",Coding Club,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1789,17,Male,66.68,70.34,Biology,Economics,"Photoshop, Singing, Acting",Photography Club,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0
1790,19,Male,66.85,65.21,Psychology,Psychology,"Machine Learning, CSS, Statistics, CAD, Photoshop, Writing, Dancing, Rhythm",Peer Counseling,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1791,21,Other,96.25,93.98,Biology,Media,"C++, HTML, Java",Coding Club,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1792,25,Female,94.2,63.33,Political Science,Technology,"Communication, Voice Modulation",Coding Club,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1793,18,Other,75.71,62.48,Biology,Law,"Machine Learning, C++, Sewing, Rhythm, Instrument",Media Club,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1794,17,Male,68.04,66.98,History,Finance,"Java, C++, Voice Modulation, Singing",Media Club,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0
1795,24,Female,87.4,73.25,Physics,Medicine,"Statistics, HTML, CAD, Singing, Dancing",Photography Club,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1796,17,Other,85.68,85.25,Psychology,Medicine,"Machine Learning, Photoshop, Creativity, Instrument, Photography",Newspaper,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1
1797,24,Other,98.04,60.25,History,Finance,"Java, Python, CSS, Sewing, Rhythm",Psych Club,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
1798,22,Male,87.59,91.76,Computer Science,Technology,"HTML, Creativity, Acting",Photo Walk,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,17,Male,65.27,90.09,History,Economics,"Creativity, Sketching, Singing, Acting",Psych Club,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0
1800,18,Other,78.36,75.27,Psychology,Law,CAD,Photo Walk,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1801,17,Female,66.76,69.37,Psychology,Technology,"HTML, Statistics",Newspaper,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
1802,19,Other,95.5,78.01,Political Science,Media,"Python, Statistics, Machine Learning, Creativity, Sewing, Dancing, Acting",Psych Club,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
1803,18,Female,82.82,68.51,Biology,Arts,"CSS, Machine Learning, Photoshop, Voice Modulation, Rhythm",Newspaper,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1
1804,20,Other,67.2,90.98,History,Medicine,"Creativity, Acting",Coding Club,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1805,20,Other,61.5,73.02,History,Education,"Photoshop, Sketching",Newspaper,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1806,22,Female,75.34,79.34,Political Science,Medicine,"C++, Voice Modulation",Science Fair,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1807,24,Female,73.21,82.75,Psychology,Arts,"Creativity, CAD, Communication, Voice Modulation, Singing",Photo Walk,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1808,25,Female,81.93,86.82,Physics,Education,"Java, Statistics, C++, Voice Modulation, Communication, Acting, Photography",Photo Walk,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1
1809,21,Other,65.14,74.59,History,Psychology,"Creativity, Photoshop, Communication, Voice Modulation",Science Fair,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1
1810,17,Female,86.95,88.74,Biology,Media,"C++, Java, Machine Learning, Public Speaking",Photography Club,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
1811,21,Male,61.27,82.22,History,Education,"Python, Dancing",Coding Club,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1812,23,Female,55.22,78.56,English,Arts,"CSS, Java, Public Speaking, Dancing",Photo Walk,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1813,18,Male,93.98,66.63,Biology,Psychology,"Creativity, CAD",Peer Counseling,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1814,23,Male,66.66,87.17,History,Technology,"CSS, Statistics, Writing, Public Speaking, Rhythm, Photography",Photo Walk,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1815,23,Other,59.57,70.41,Math,Education,"Statistics, Python, Photoshop",Coding Club,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1816,19,Male,80.96,70.39,Psychology,Law,"Machine Learning, Sketching, Photoshop, Communication, Writing",Photography Club,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1
1817,18,Other,72.64,86.93,Physics,Finance,"Python, Java, HTML, Dancing, Photography",Photography Club,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1818,23,Male,79.22,81.2,Math,Technology,"Creativity, Photoshop, Voice Modulation, Public Speaking, Photography, Dancing",Psych Club,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
1819,17,Male,71.61,82.44,Biology,Medicine,Voice Modulation,Newspaper,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1820,20,Male,73.76,83.49,Computer Science,Economics,"Python, Machine Learning, Statistics, CAD, Creativity, Writing, Photography, Rhythm",Science Fair,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1
1821,18,Other,70.03,75.81,History,Psychology,"Python, Machine Learning",Photo Walk,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1822,24,Female,65.1,77.58,Political Science,Law,"Communication, Photography, Acting",Psych Club,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0
1823,25,Other,66.89,64.63,Math,Psychology,"CSS, Python, Java, Photoshop, Writing, Singing",Psych Club,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1824,25,Other,77.59,80.55,Biology,Psychology,"Java, Sewing, CAD, Voice Modulation, Singing",Psych Club,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1825,25,Male,82.83,72.83,Computer Science,Law,"CAD, Writing, Voice Modulation",Peer Counseling,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1826,21,Other,79.08,84.61,Math,Media,"HTML, CSS",Photo Walk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,21,Other,79.45,68.09,History,Technology,HTML,Psych Club,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1828,23,Other,76.49,82.37,Math,Education,"Statistics, HTML, CAD, Voice Modulation, Writing, Acting",Coding Club,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1829,22,Male,75.07,52.96,Physics,Economics,"Machine Learning, Statistics, Singing",Peer Counseling,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1830,18,Female,76.6,104.55,History,Arts,Writing,Coding Club,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1831,20,Female,71.4,69.26,Math,Media,"C++, Writing, Public Speaking, Instrument, Photography",Photography Club,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1832,19,Female,78.73,81.75,History,Media,"Python, Writing, Acting, Photography",Media Club,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0
1833,18,Male,86.93,62.91,English,Technology,"Python, Photoshop, Voice Modulation, Rhythm, Photography",Newspaper,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0
1834,23,Other,82.31,85.09,History,Education,"Machine Learning, Sketching, Creativity, Writing",Peer Counseling,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1
1835,17,Female,73.58,82.06,Math,Economics,"HTML, C++, Java, Sewing, Voice Modulation, Writing, Acting",Photography Club,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0
1836,20,Other,85.29,88.47,English,Law,"CSS, Voice Modulation, Singing",Media Club,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1837,19,Male,63.57,87.84,English,Psychology,"C++, Statistics, Writing, Photography, Acting",Media Club,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1
1838,19,Male,74.35,78.87,Physics,Finance,"Statistics, C++, Sketching, Voice Modulation, Acting",Psych Club,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1839,19,Male,75.73,76.2,English,Economics,Communication,Science Fair,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1840,25,Female,86.92,77.0,Biology,Law,"Statistics, Machine Learning, Sewing, Communication, Voice Modulation, Dancing, Singing",Coding Club,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
1841,20,Male,63.8,73.28,Computer Science,Law,"CSS, Rhythm",Photography Club,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1842,18,Female,76.79,92.75,English,Psychology,"Python, Java, CSS, Public Speaking, Dancing",Psych Club,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1843,25,Female,81.03,67.79,Psychology,Psychology,"Python, HTML, CAD, Communication",Psych Club,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1844,24,Other,99.85,81.18,Physics,Technology,"Python, Machine Learning, Java, Creativity, Voice Modulation, Communication, Dancing",Psych Club,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1845,19,Female,87.75,76.18,Psychology,Technology,"CSS, Python, HTML, Photoshop, Sketching, Voice Modulation, Public Speaking, Instrument, Dancing",Coding Club,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1846,17,Other,80.33,88.07,English,Law,"Python, C++, Communication, Voice Modulation",Peer Counseling,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1847,23,Other,87.18,90.69,Biology,Law,"C++, Python, Statistics, Public Speaking, Communication, Singing",Science Fair,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1848,24,Other,83.72,74.22,Computer Science,Psychology,"C++, Java, Photoshop, Writing, Voice Modulation, Rhythm, Instrument",Photo Walk,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1849,19,Female,69.28,81.99,Political Science,Education,"Machine Learning, Java, Statistics, Communication, Writing, Instrument, Acting",Psych Club,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1
